old	role	shape	matched_spelling	file	line	count	line_text
architecture.coverage	channel-code	plain	architecture.coverage	tests/System/DocumentationConsistency/Integration/ChannelPublicationConsistencyTest.php	157	1	'omitted' => ['architecture.coverage'],
architecture.coverage	channel-code	plain	architecture.coverage	tests/System/DocumentationConsistency/Integration/ChannelPublicationConsistencyTest.php	201	1	'omitted' => ['architecture.coverage'],
architecture.coverage	channel-code	plain	architecture.coverage	tests/System/DocumentationConsistency/Integration/ChannelPublicationConsistencyTest.php	406	1	$documentation[$path] .= "\n\nThe two layer-policy diagnostics `architecture.coverage` and `architecture.empty-template` gate the run.\n";
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Filter/FindingFilterTest.php	314	1	ruleName: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Filter/FindingFilterTest.php	315	1	code: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/ArchitectureViolationSmokeTest.php	468	1	// architecture.coverage — project-level diagnostic
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/CheckstyleFormatterTest.php	359	1	ruleName: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/CheckstyleFormatterTest.php	360	1	code: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/GitLabCodeQualityFormatterTest.php	164	1	ruleName: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/GitLabCodeQualityFormatterTest.php	165	1	code: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/GithubActionsFormatterTest.php	116	1	ruleName: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/GithubActionsFormatterTest.php	117	1	code: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/JsonFormatterTest.php	723	1	ruleName: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/JsonFormatterTest.php	724	1	code: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/Sarif/SarifRuleCollectorTest.php	178	1	ruleName: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/Sarif/SarifRuleCollectorTest.php	179	1	code: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/Sarif/SarifRuleCollectorTest.php	189	1	self::assertContains('architecture.coverage', $ids);
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/Sarif/SarifSchemaValidationTest.php	82	1	ruleName: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/Sarif/SarifSchemaValidationTest.php	83	1	code: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/SarifFormatterTest.php	360	1	ruleName: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	tests/Unit/Reporting/Formatter/SarifFormatterTest.php	361	1	code: 'architecture.coverage',
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/changelog.md	285	1	- `architecture.coverage` now includes analysed classes outside every declared layer even when they have no dependency edges, so `coverage: error` can enforce c
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/changelog.md	292	1	- New rule `architecture.unassigned-class` counts analysed class-like declarations that landed outside every declared layer, without the vendor dependency-edge
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/changelog.md	341	1	- **Selectors no longer swallow dotted descendants.** A name matches exactly and nothing else: `architecture.coverage` no longer selects a hypothetical `archite
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/changelog.md	357	1	- **The three layer-diagnostic severity keys are removed.** `unreachable_layer_severity`, `potential_shadow_severity` and `empty_template_severity` no longer ex
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/changelog.md	518	1	- `--only-rule` now selects the full finding channel instead of assuming a rule name prefixes its `violationCode`. `--only-rule=computed.health`, `--only-rule=h
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/changelog.md	551	1	- `architecture.coverage` with `coverage: warn` now reports `Warning` severity instead of `Info`, matching the mode's name. If you relied on it staying silent u
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/changelog.md	625	1	- New rule `architecture.layer-violation`: declare layers in YAML and enforce allowed inter-layer dependencies. Membership supports `patterns`, `suffix`, `attri
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/getting-started/configuration.md	78	1	diagnostics beside it — `architecture.coverage`, `architecture.unreachable-layer`,
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/getting-started/configuration.md	112	1	`architecture.coverage`, `architecture.unreachable-layer`,
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/getting-started/configuration.md	282	1	and then does nothing. The layer-policy diagnostics — `architecture.coverage`,
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/getting-started/configuration.md	444	1	layer-policy diagnostics (`architecture.coverage`, `architecture.unreachable-layer`,
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/getting-started/configuration.ru.md	78	1	рядом с ним — `architecture.coverage`, `architecture.unreachable-layer`,
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/getting-started/configuration.ru.md	112	1	`architecture.coverage`, `architecture.unreachable-layer`, `architecture.potential-shadow`
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/getting-started/configuration.ru.md	276	1	ничего не делает. Диагностики политики слоёв — `architecture.coverage`,
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/getting-started/configuration.ru.md	442	1	(`architecture.coverage`, `architecture.unreachable-layer`,
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/reference/default-thresholds.md	101	2	| Architecture Coverage | `architecture.coverage`              | Warning or Error (per `coverage` mode) | disabled (`coverage: ignore`)
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/reference/default-thresholds.md	102	1	| Unassigned Class      | `architecture.unassigned-class`      | Warning or Error (per `mode`)          | disabled (`mode: ignore`)
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/reference/default-thresholds.ru.md	101	2	| Покрытие слоёв          | `architecture.coverage`              | Warning или Error (по режиму `coverage`) | выключено (`coverage: ignore`)
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/reference/default-thresholds.ru.md	102	1	| Неотнесённые объявления | `architecture.unassigned-class`      | Warning или Error (по режиму `mode`)     | выключено (`mode: ignore`)
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/rules/architecture.md	287	1	The catch-all replaces the older `coverage: warn` recipe for "show me everything I haven't classified yet". The `architecture.coverage` mechanism still works (s
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/rules/architecture.md	289	1	**YAML merge semantics.** When a preset and a project config both define `architecture.layers`, the **later source replaces the entire list** — order is the use
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/rules/architecture.md	553	1	`architecture.coverage` controls what happens when an analysed logical class
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/rules/architecture.md	559	1	`architecture.coverage` is one of five architecture diagnostics that flag a
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/rules/architecture.md	576	1	| `warn`             | One summary `architecture.coverage` violation per analysis with `Warning` severity, listing example unclassified classes. Fails the run w
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/rules/architecture.md	595	1	This rule answers the one question `architecture.coverage`
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/rules/architecture.md	770	1	The five architecture configuration diagnostics — `architecture.coverage`,
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/rules/architecture.md	863	1	To suppress a layer violation, address the exact channel: `@qmx-ignore architecture.layer-violation`. There is no shorter form — prefix matching is gone, so a b
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/rules/architecture.ru.md	287	1	Catch-all-слой заменяет старую идиому `coverage: warn` для сценария "покажи всё, что я ещё не классифицировал". Механизм `architecture.coverage` по-прежнему раб
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/rules/architecture.ru.md	289	1	**Семантика слияния YAML.** Если и пресет, и проектный конфиг определяют `architecture.layers`, **последний источник заменяет весь список целиком** — порядок за
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/rules/architecture.ru.md	555	1	`architecture.coverage` определяет, что делать, когда анализируемый логический
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/rules/architecture.ru.md	561	1	`architecture.coverage` — одна из пяти архитектурных диагностик, которые
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/rules/architecture.ru.md	578	1	| `warn`             | Одна сводная диагностика `architecture.coverage` за прогон с severity `Warning`, со списком примеров неклассифицированных классов. Валит
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/rules/architecture.ru.md	598	1	`architecture.coverage` выразить не может: *каждое ли объявление, которое я
architecture.coverage	channel-code	plain	architecture.coverage	website/docs/rules/architecture.ru.md	773	1	Пять архитектурных диагностик конфигурации — `architecture.coverage`,
