# enumeration-step5-file-sets.tsv
# Measured on branch rule-vocabulary-channel-levels at HEAD de36c45a.
# Universe: tracked files only (git ls-files, 1989 files). vendor/ and
# .claude/worktrees/ are untracked and therefore absent by construction.
#
# LAYOUT, in this order:
#   1. `subject` TSV rows - one per subject A-J: sizes per bucket + the command
#   2. `member` TSV rows  - one row per (subject, file), with its subject count
#   3. `#` comment blocks, in this order:
#        - full-universe 10x10 overlap matrix
#        - all 45 pairs with up to five example files
#        - empty pairs over the full universe
#        - files in three or more subjects, full universe, complete
#        - CODE-SURFACE 10x10 matrix (the decision-relevant one) and its 45 pairs,
#          empty pairs and >=3-subject files
#        - subjects x the plan's P5.1/P5.2/P5.3/P5.4 directory cut
#        - point 4: what shape of input no subject covers
#        - subject H: whether the loud refusal it needs exists today
#
# Rationale for the format: a 10x10 matrix is unreadable as TSV rows, and the
# per-file membership is unreadable as prose. So the machine-consumable part
# (sets) is TSV and the human-consumable part (matrix) is a comment block.
# Rejected alternatives: (a) one wide row per file with ten boolean columns -
# 900+ rows, and the matrix still has to be computed by the reader; (b) a
# separate matrix TSV - two files for one measurement, and the DoD asks for one.
#
# CAVEAT: finding-gate/** and scripts/finding-gate*/** are being edited by
# another agent in this same tree. Their membership is measured, not trusted.

kind	subject	what	total	src	tests	website	docs	benchmarks	finding_gate	other	command
subject	A	Violation -> Finding, violationCode -> code	448	168	186	20	58	0	6	10	git grep -lIP '\bViolation|violationCode|\$violations?\b|list<Violation>'  +  git ls-files '*Violation*'
subject	B	removal of Violation::$level	36	6	30	0	0	0	0	0	git grep -lIP '(^|[^A-Za-z_])level:\s*(\$|SymbolLevel::|null)'  +  git grep -lIP '->level\b'  (both intersected with files naming Violation/violation, plus Violation.php itself)
subject	C	level leaves the channel name (10 -> 5)	145	29	64	10	34	0	5	3	git grep -lIF -e 'complexity.cognitive.callable' -e 'complexity.cognitive.class' -e 'complexity.cyclomatic.callable' -e 'complexity.cyclomatic.class' -e 'complexity.npath.callable' -e 'complexity.npath.class' -e 'coupling.cbo.class' -e 'coupling.cbo.namespace' -e 'coupling.instability.class' -e 'coupling.instability.namespace' -e 'ClassCognitiveComplexityOptions' -e 'MethodCognitiveComplexityOptions' -e 'ClassComplexityOptions' -e 'MethodComplexityOptions' -e 'ClassNpathComplexityOptions' -e 'MethodNpathComplexityOptions' -e 'ClassCboOptions' -e 'NamespaceCboOptions' -e 'ClassInstabilityOptions' -e 'NamespaceInstabilityOptions'  +  git ls-files '*{Class,Method,Namespace}*Options.php' for the ten option classes
subject	D	computed.health splits into health.* and computed.*	169	55	47	13	33	0	16	5	column 2 of docs/internal/plans/rule-vocabulary/enumeration-producer-name-consumers.tsv  +  git grep -lIP 'computed\.health|ComputedMetricChannelPresentation|ComputedMetricDefaults|REGISTERED_RULE_COUNT|computed_metrics'  +  the three named guard tests
subject	E	MetricName grammar family.metric	188	85	66	12	18	0	1	6	git grep -lIF -e 'MetricName::'  +  git grep -lIF -e 'typeCoverage.' -e 'halstead.' -e 'unusedPrivate.' -e 'unreachableCode' -e 'pureMethodCount_cohesion' -e 'rfc_own' -e 'rfc_external' -e 'cbo_app' -e 'ce_packages' -e 'ce_framework' -e 'classRank' -e 'methodCountTotal' -e 'methodStatementCount' -e 'implementingEnumCount' -e 'isVoConstructor' -e 'isPromotedPropertiesOnly' -e 'isDataClass' -e 'abstractClassCount' -e 'classLoc' -e 'traitCount' -e 'interfaceCount' -e 'enumCount' -e 'security.hardcodedCredentials' -e 'security.sensitiveParameter'  (the 71 kind=metric-key rows reduced to their distinctive tokens; generic keys loc/mi/ca/ce/cbo/ccn are unsearchable as bare text)
subject	F	RuleCategory withdrawn	108	39	48	0	20	0	0	1	git grep -lIF -e 'RuleCategory'
subject	G	$levels typed SymbolLevel; all(SymbolLevel)	252	90	122	4	29	0	2	5	git grep -lIP 'ComputedMetricDefinition|->all\(SymbolType|->all\(\$type\)|mapLevel\(|->levels\b|(^|[^A-Za-z_])levels:|SymbolLevelProjection|MetricRepositoryInterface'  (seeded by Serena find_referencing_symbols on MetricRepositoryInterface::all and ComputedMetricDefinition::$levels)
subject	H	directive grammars accept a colon	70	18	8	21	20	0	0	3	git grep -lIP 'SuppressionExtractor|ThresholdOverrideExtractor|InlineDirectiveValidator|ChannelExclusionKeyValidator|PATTERN_SYMBOL|PATTERN_NEXT_LINE|PATTERN_FILE'  +  git grep -lIP 'qmx-ignore|qmx-threshold' -- 'website/docs' (user-facing grammar pages only; @qmx-* tags inside src/ are suppressions, not grammar)
subject	I	baseline v13 -> v14	187	61	79	6	32	0	5	4	git ls-files -- src/Analysis/Policy/Baseline tests/Analysis/Policy/Baseline qmx-baseline.json  +  git grep -lIP 'BaselineMigrator|SCHEMA_VERSION|CURRENT_VERSION|BaselineWriter|BaselineLoader|GitLabCodeQualityFormatter|SarifFormatter|fingerprint'
subject	J	site, CHANGELOG, ADR, generated inventories	113	0	0	57	53	0	0	3	git ls-files -- website/docs docs/adr docs/internal/modular-architecture-manifest.json docs/internal/generated CHANGELOG.md qmx.yaml qmx.yaml.example

kind	subject	file	subject_count	all_subjects
member	A	src/Reporting/Template/dist/report.min.js	1	A
member	A	src/Reporting/Template/src/detail.js	1	A
member	A	src/Reporting/Template/src/main.js	1	A
member	A	tests/Analysis/Evidence/CircularDependency/Unit/CircularDependencyRuleTest.php	2	AF
member	A	tests/Analysis/Evidence/CircularDependency/Unit/CycleIdentityStabilityTest.php	2	AI
member	A	tests/Analysis/Evidence/CodeSmell/Integration/CodeSmellLinePrecisionTest.php	2	AG
member	A	tests/Analysis/Evidence/CodeSmell/Integration/LongParameterListVoPropagationTest.php	3	AEG
member	A	tests/Analysis/Evidence/CodeSmell/Unit/BooleanArgumentRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/CodeSmell/Unit/CodeSmellFindingTest.php	1	A
member	A	tests/Analysis/Evidence/CodeSmell/Unit/ConstructorOverinjectionRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/CodeSmell/Unit/CountInLoopRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/CodeSmell/Unit/DebugCodeRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/CodeSmell/Unit/EmptyCatchRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/CodeSmell/Unit/ErrorSuppressionRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/CodeSmell/Unit/EvalRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/CodeSmell/Unit/ExitRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/CodeSmell/Unit/GotoRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/CodeSmell/Unit/IdenticalSubExpressionRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/CodeSmell/Unit/LongParameterListRuleTest.php	4	AEFG
member	A	tests/Analysis/Evidence/CodeSmell/Unit/SuperglobalsRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/CodeSmell/Unit/UnreachableCodeRuleTest.php	4	AEFG
member	A	tests/Analysis/Evidence/CodeSmell/Unit/UnusedPrivateRuleTest.php	4	AEFG
member	A	tests/Analysis/Evidence/Cohesion/Unit/LcomRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/Complexity/Unit/CognitiveComplexityRuleTest.php	5	ABCFG
member	A	tests/Analysis/Evidence/Complexity/Unit/ComplexityRuleTest.php	5	ABCFG
member	A	tests/Analysis/Evidence/Complexity/Unit/NpathComplexityRuleTest.php	5	ABCFG
member	A	tests/Analysis/Evidence/Complexity/Unit/WmcRuleTest.php	4	AEFG
member	A	tests/Analysis/Evidence/ComputedMetrics/Health/Unit/ViolationDensityTest.php	4	ACEG
member	A	tests/Analysis/Evidence/ComputedMetrics/Health/Unit/WorstClassDrillDownTest.php	3	AEG
member	A	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricFindingBuilderTest.php	3	ADG
member	A	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricRuleTest.php	4	ADFG
member	A	tests/Analysis/Evidence/ComputedMetrics/Unit/ComputedMetricsInternalTopologyTest.php	3	ADG
member	A	tests/Analysis/Evidence/Coupling/Unit/CboRuleTest.php	6	ABCEFG
member	A	tests/Analysis/Evidence/Coupling/Unit/ClassRankRuleTest.php	4	AEFG
member	A	tests/Analysis/Evidence/Coupling/Unit/DistanceRuleTest.php	4	AEFG
member	A	tests/Analysis/Evidence/Coupling/Unit/InstabilityRuleTest.php	5	ABCFG
member	A	tests/Analysis/Evidence/Design/Integration/DataClassDetectionTest.php	2	AE
member	A	tests/Analysis/Evidence/Design/Unit/DataClassRuleTest.php	4	AEFG
member	A	tests/Analysis/Evidence/Design/Unit/GodClassRuleTest.php	4	AEFG
member	A	tests/Analysis/Evidence/Design/Unit/InheritanceRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/Design/Unit/NocRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/Design/Unit/TypeCoverageRuleTest.php	4	AEFG
member	A	tests/Analysis/Evidence/Duplication/Unit/CodeDuplicationRuleTest.php	4	AFGI
member	A	tests/Analysis/Evidence/Maintainability/Unit/MaintainabilityRuleTest.php	4	AEFG
member	A	tests/Analysis/Evidence/Measurement/Integration/Identity/DeclarationIdentityTest.php	1	A
member	A	tests/Analysis/Evidence/Prioritization/Unit/Debt/DebtCalculatorTest.php	1	A
member	A	tests/Analysis/Evidence/Prioritization/Unit/Debt/RemediationTimeRegistryTest.php	2	AG
member	A	tests/Analysis/Evidence/Prioritization/Unit/Impact/ClassRankResolverTest.php	3	AEG
member	A	tests/Analysis/Evidence/Prioritization/Unit/Impact/ImpactCalculatorTest.php	3	AEG
member	A	tests/Analysis/Evidence/Security/Unit/CommandInjectionRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/Security/Unit/HardcodedCredentialsRuleTest.php	4	AEFG
member	A	tests/Analysis/Evidence/Security/Unit/SecurityPatternFindingTest.php	1	A
member	A	tests/Analysis/Evidence/Security/Unit/SensitiveParameterRuleTest.php	4	AEFG
member	A	tests/Analysis/Evidence/Security/Unit/SqlInjectionRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/Security/Unit/XssRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/Size/Unit/ClassCountRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/Size/Unit/MethodCountRuleTest.php	3	AFG
member	A	tests/Analysis/Evidence/Size/Unit/PropertyCountRuleTest.php	4	AEFG
member	A	tests/Analysis/Finding/Fixtures/Channels/declared.txt	2	AC
member	A	tests/Analysis/Finding/Fixtures/Channels/excluded.txt	1	A
member	A	tests/Analysis/Finding/Integration/ChannelCoverageTest.php	4	AEGH
member	A	tests/Analysis/Finding/Integration/ChannelDeclarationFixtureDriftTest.php	2	AD
member	A	tests/Analysis/Finding/Integration/ChannelEmissionStaticGuardTest.php	1	A
member	A	tests/Analysis/Finding/Integration/ChannelLevelAssemblyTopologyTest.php	2	AG
member	A	tests/Analysis/Finding/Integration/ChannelLevelDeclarationDriftTest.php	2	AG
member	A	tests/Analysis/Finding/Integration/ChannelOrderFixtureDriftTest.php	1	A
member	A	tests/Analysis/Finding/Integration/ChannelPresentationCoverageTest.php	2	AD
member	A	tests/Analysis/Finding/Integration/ChannelSuggestionTieTest.php	1	A
member	A	tests/Analysis/Finding/Integration/ChannelUniverseCoverageTest.php	3	ACD
member	A	tests/Analysis/Finding/Integration/ConfigurationErrorClassificationTopologyTest.php	3	AFG
member	A	tests/Analysis/Finding/Integration/ConfigurationValidatorSilencingPathsTest.php	1	A
member	A	tests/Analysis/Finding/Integration/RuleIdentifierLiteralGuardTest.php	2	AD
member	A	tests/Analysis/Finding/Support/StubChannelDeclarationRegistry.php	2	AC
member	A	tests/Analysis/Finding/Support/ViolationFactory.php	2	AC
member	A	tests/Analysis/Finding/Unit/ChannelDeclarationCompilerPassTest.php	4	ACDF
member	A	tests/Analysis/Finding/Unit/ChannelDeclarationReaderTest.php	1	A
member	A	tests/Analysis/Finding/Unit/ChannelPresentationViewTest.php	4	ADFG
member	A	tests/Analysis/Finding/Unit/ChannelSelectorTest.php	3	ACD
member	A	tests/Analysis/Finding/Unit/NamespaceExclusionFilterTest.php	2	AC
member	A	tests/Analysis/Finding/Unit/PathExclusionFilterTest.php	1	A
member	A	tests/Analysis/Finding/Unit/PredicateFilterStageTest.php	2	AC
member	A	tests/Analysis/Finding/Unit/RuleExclusionStatsTest.php	1	A
member	A	tests/Analysis/Finding/Unit/RuleExecutorTest.php	6	ABCDFG
member	A	tests/Analysis/Finding/Unit/RuleNamespaceExclusionProviderTest.php	2	AD
member	A	tests/Analysis/Finding/Unit/RuleOptionsFactoryTest.php	2	AD
member	A	tests/Analysis/Finding/Unit/RuleSelectorTest.php	2	AD
member	A	tests/Analysis/Finding/Unit/SelectorCompatibilityOracleTest.php	1	A
member	A	tests/Analysis/Finding/Unit/ViolationChannelTest.php	2	AC
member	A	tests/Analysis/Finding/Unit/ViolationFilterStageTest.php	1	A
member	A	tests/Analysis/Finding/Unit/ViolationTest.php	4	ABCI
member	A	tests/Analysis/Policy/Architecture/Integration/CaptureBindingIntegrationTest.php	1	A
member	A	tests/Analysis/Policy/Architecture/Integration/FailClosedModularTopologyIntegrationTest.php	1	A
member	A	tests/Analysis/Policy/Architecture/Integration/LayerCriteriaIntegrationTest.php	1	A
member	A	tests/Analysis/Policy/Architecture/Integration/LayerExcludeIntegrationTest.php	1	A
member	A	tests/Analysis/Policy/Architecture/Integration/LayerTemplateExpansionIntegrationTest.php	1	A
member	A	tests/Analysis/Policy/Architecture/Integration/LayerViolationIntegrationTest.php	1	A
member	A	tests/Analysis/Policy/Architecture/Integration/RelationsFilterIntegrationTest.php	1	A
member	A	tests/Analysis/Policy/Architecture/Support/ArchitectureViolationProjector.php	1	A
member	A	tests/Analysis/Policy/Architecture/Support/LayerVerdicts.php	1	A
member	A	tests/Analysis/Policy/Architecture/Unit/CoverageDiagnosticsTest.php	1	A
member	A	tests/Analysis/Policy/Architecture/Unit/LayerViolationOptionsTest.php	1	A
member	A	tests/Analysis/Policy/Architecture/Unit/LayerViolationRuleTest.php	3	AFG
member	A	tests/Analysis/Policy/Architecture/Unit/PendingLayerDiagnosticsTest.php	1	A
member	A	tests/Analysis/Policy/Architecture/Unit/UnassignedClassDiagnosticsTest.php	1	A
member	A	tests/Analysis/Policy/Baseline/Fixtures/CeilingStageFixtures.php	2	AI
member	A	tests/Analysis/Policy/Baseline/Functional/BaselineCleanupCommandTest.php	2	AI
member	A	tests/Analysis/Policy/Baseline/Functional/BaselineCommandFailureReportingTest.php	4	ADGI
member	A	tests/Analysis/Policy/Baseline/Functional/BaselineExplainCommandTest.php	4	ACGI
member	A	tests/Analysis/Policy/Baseline/Functional/BaselineGenerateCommandTest.php	2	AI
member	A	tests/Analysis/Policy/Baseline/Functional/BaselineRunBeforeLoadTest.php	4	ADGI
member	A	tests/Analysis/Policy/Baseline/Functional/BaselineUpdateCommandTest.php	2	AI
member	A	tests/Analysis/Policy/Baseline/Integration/BaselineWorkflowTest.php	3	ACI
member	A	tests/Analysis/Policy/Baseline/Integration/CaptureFromMeasuredSetTest.php	3	ACI
member	A	tests/Analysis/Policy/Baseline/Integration/NpathSaturationCeilingTest.php	5	ACEGI
member	A	tests/Analysis/Policy/Baseline/Integration/ResidualLimitationsCoverageTest.php	2	AI
member	A	tests/Analysis/Policy/Baseline/Support/StubBaselineRun.php	3	AGI
member	A	tests/Analysis/Policy/Baseline/Unit/BaselineCeilingStageAcceptanceTest.php	5	ADEGI
member	A	tests/Analysis/Policy/Baseline/Unit/BaselineCeilingStageFailSafeTest.php	3	ACI
member	A	tests/Analysis/Policy/Baseline/Unit/BaselineCeilingStageJudgeAllTest.php	2	AI
member	A	tests/Analysis/Policy/Baseline/Unit/BaselineCeilingStagePromotionTest.php	3	ABI
member	A	tests/Analysis/Policy/Baseline/Unit/BaselineCleanerTest.php	2	AI
member	A	tests/Analysis/Policy/Baseline/Unit/BaselineEntryTest.php	2	AI
member	A	tests/Analysis/Policy/Baseline/Unit/BaselineEntryValuesTest.php	3	ACI
member	A	tests/Analysis/Policy/Baseline/Unit/BaselineGeneratorTest.php	3	ACI
member	A	tests/Analysis/Policy/Baseline/Unit/BaselineIdentityTest.php	3	ACI
member	A	tests/Analysis/Policy/Baseline/Unit/BaselineMigratorTest.php	3	ACI
member	A	tests/Analysis/Policy/Baseline/Unit/BaselineRoundTripVOTest.php	3	ACI
member	A	tests/Analysis/Policy/Baseline/Unit/BaselineTest.php	3	ACI
member	A	tests/Analysis/Policy/Baseline/Unit/BaselineUpdaterTest.php	3	ACI
member	A	tests/Analysis/Policy/Baseline/Unit/BaselineWriterTest.php	3	ACI
member	A	tests/Analysis/Policy/Baseline/Unit/BoundaryExplanationServiceTest.php	4	ACGI
member	A	tests/Analysis/Policy/Baseline/Unit/ConfigurationErrorChannelRejectionTest.php	2	AI
member	A	tests/Analysis/Policy/Baseline/Unit/GroupAcceptanceTest.php	2	AI
member	A	tests/Analysis/Policy/Inline/Integration/InlineSuppressionLayerViolationIntegrationTest.php	1	A
member	A	tests/Analysis/Policy/Inline/Integration/UnusedDirectiveRuleTest.php	5	ACDGH
member	A	tests/Analysis/Policy/Inline/Unit/Directive/InlineDirectivePolicyTest.php	3	ADG
member	A	tests/Analysis/Policy/Inline/Unit/SuppressionExtractorTest.php	3	ACH
member	A	tests/Analysis/Policy/Inline/Unit/SuppressionFilterTest.php	3	ACD
member	A	tests/Analysis/Policy/Inline/Unit/ThresholdOverrideIntegrationTest.php	4	ACEG
member	A	tests/Analysis/Run/Integration/Pipeline/AnalysisPipelineIntegrationTest.php	3	AGH
member	A	tests/Analysis/Run/Unit/Pipeline/AnalysisResultTest.php	2	AG
member	A	tests/Analysis/Run/Unit/RuleProducerPreparationTest.php	1	A
member	A	tests/Functional/Reporting/JsonShapePreservationTest.php	5	ABCGI
member	A	tests/Infrastructure/Console/Functional/Command/CheckCommandTest.php	2	AD
member	A	tests/Infrastructure/Console/Integration/RuleExclusionStatsWiringTest.php	2	AD
member	A	tests/Infrastructure/Console/Unit/ExitCodeResolverConfigurationErrorTest.php	1	A
member	A	tests/Infrastructure/Console/Unit/ExitCodeResolverReportOnlyTest.php	1	A
member	A	tests/Infrastructure/Console/Unit/ResultPresenterTest.php	2	AG
member	A	tests/Infrastructure/Console/Unit/ViolationFilterOrchestratorBaselineReportingTest.php	3	AGI
member	A	tests/Infrastructure/Console/Unit/ViolationFilterOrchestratorTest.php	4	ACGI
member	A	tests/Infrastructure/Unit/ChannelUniverseTest.php	4	ACDG
member	A	tests/Integration/Infrastructure/Git/ReportingGitScopeQueryProjectSubdirTest.php	1	A
member	A	tests/Reporting/FindingProjection/Unit/ConfigurationErrorProjectionTest.php	2	AI
member	A	tests/Reporting/FindingProjection/Unit/DeclaredChannelFileScopeTest.php	3	ACD
member	A	tests/Reporting/FindingProjection/Unit/FindingProjectorTest.php	3	ACI
member	A	tests/Reporting/FindingProjection/Unit/ProjectScopedChannelProjectionTest.php	2	AI
member	A	tests/Reporting/Formatter/Sarif/Integration/SarifRuleDescriptorCoverageTest.php	2	AD
member	A	tests/Unit/Core/Util/NamespaceMatcherTest.php	1	A
member	A	tests/Unit/Infrastructure/Console/MeasuredViolationSetTest.php	4	ACGI
member	A	tests/Unit/Infrastructure/Git/ReportingGitScopeQueryTest.php	1	A
member	A	tests/Unit/Reporting/Filter/ViolationFilterTest.php	1	A
member	A	tests/Unit/Reporting/Formatter/ArchitectureViolationSmokeTest.php	4	ABGI
member	A	tests/Unit/Reporting/Formatter/CheckstyleFormatterTest.php	2	AB
member	A	tests/Unit/Reporting/Formatter/GitLabCodeQualityFormatterTest.php	4	ABCI
member	A	tests/Unit/Reporting/Formatter/GithubActionsFormatterTest.php	2	AB
member	A	tests/Unit/Reporting/Formatter/Html/HtmlDebtCalculatorTest.php	1	A
member	A	tests/Unit/Reporting/Formatter/Html/HtmlTreeBuilderTest.php	3	ABG
member	A	tests/Unit/Reporting/Formatter/Html/HtmlViolationPartitionerTest.php	2	AB
member	A	tests/Unit/Reporting/Formatter/Json/JsonOffenderSectionDensityTest.php	2	AG
member	A	tests/Unit/Reporting/Formatter/Json/JsonViolationSectionTest.php	2	AB
member	A	tests/Unit/Reporting/Formatter/JsonFormatterTest.php	4	ABCG
member	A	tests/Unit/Reporting/Formatter/Sarif/SarifFormatterPosixSeparatorTest.php	4	ABCI
member	A	tests/Unit/Reporting/Formatter/Sarif/SarifRuleCollectorTest.php	4	ABCG
member	A	tests/Unit/Reporting/Formatter/Sarif/SarifSchemaValidationTest.php	3	ABI
member	A	tests/Unit/Reporting/Formatter/Sarif/Support/StubChannelPresentation.php	2	AI
member	A	tests/Unit/Reporting/Formatter/SarifFormatterTest.php	4	ABCI
member	A	tests/Unit/Reporting/Formatter/Summary/HintRendererTest.php	2	AG
member	A	tests/Unit/Reporting/Formatter/Summary/OffenderListRendererDensityTest.php	2	AG
member	A	tests/Unit/Reporting/Formatter/Summary/TopIssuesRendererTest.php	3	ABE
member	A	tests/Unit/Reporting/Formatter/Summary/ViolationSummaryRendererTest.php	2	AB
member	A	tests/Unit/Reporting/Formatter/SummaryFormatterTest.php	4	ABCG
member	A	tests/Unit/Reporting/Formatter/Support/AcceptedLevelNarratorTest.php	2	AC
member	A	tests/Unit/Reporting/Formatter/Support/DetailedViolationRendererTest.php	3	ABC
member	A	tests/Unit/Reporting/Formatter/Support/ViolationSorterTest.php	2	AB
member	A	tests/Unit/Reporting/Formatter/TextFormatterTest.php	3	ABC
member	A	tests/Unit/Reporting/Formatter/TextVerboseFormatterTest.php	3	ABC
member	A	tests/Unit/Reporting/Health/SummaryEnricherTest.php	3	ACG
member	A	tests/Unit/Reporting/ReportBuilderTest.php	3	ABG
member	A	tests/Unit/Reporting/ReportTest.php	2	AB
member	A	website/docs/ci-cd/github-actions.md	2	AJ
member	A	website/docs/ci-cd/github-actions.ru.md	2	AJ
member	A	website/docs/getting-started/configuration.md	6	ACDEHJ
member	A	website/docs/getting-started/configuration.ru.md	6	ACDEHJ
member	A	website/docs/guides/architecture-investigation.md	3	AHJ
member	A	website/docs/reference/default-thresholds.md	5	ACDHJ
member	A	website/docs/reference/remediation-time.md	3	ADJ
member	A	website/docs/reference/remediation-time.ru.md	3	ADJ
member	A	website/docs/rules/annotation.md	5	ACDHJ
member	A	website/docs/rules/annotation.ru.md	5	ACDHJ
member	A	website/docs/rules/architecture.md	3	AHJ
member	A	website/docs/rules/architecture.ru.md	3	AHJ
member	A	website/docs/rules/index.md	4	AGHJ
member	A	website/docs/usage/baseline.md	5	ACDHJ
member	A	website/docs/usage/baseline.ru.md	5	ACDHJ
member	A	website/docs/usage/cli-options.md	6	ADEGHJ
member	A	website/docs/usage/cli-options.ru.md	5	ADEHJ
member	A	website/docs/usage/output-formats.md	5	ACEIJ
member	A	website/docs/usage/output-formats.ru.md	5	ACEIJ
member	A	website/docs/usage/usage-scenarios.md	2	AJ
member	B	src/Analysis/Evidence/Complexity/CognitiveComplexityRule.php	5	ABCEF
member	B	src/Analysis/Evidence/Complexity/ComplexityRule.php	5	ABCEF
member	B	src/Analysis/Evidence/Complexity/NpathComplexityRule.php	5	ABCEF
member	B	src/Analysis/Evidence/Coupling/CboRule.php	6	ABCEFG
member	B	src/Analysis/Evidence/Coupling/InstabilityRule.php	6	ABCEFG
member	B	src/Analysis/Finding/Contract/Violation.php	3	ABI
member	B	tests/Analysis/Evidence/Complexity/Unit/CognitiveComplexityRuleTest.php	5	ABCFG
member	B	tests/Analysis/Evidence/Complexity/Unit/ComplexityRuleTest.php	5	ABCFG
member	B	tests/Analysis/Evidence/Complexity/Unit/NpathComplexityRuleTest.php	5	ABCFG
member	B	tests/Analysis/Evidence/Coupling/Unit/CboRuleTest.php	6	ABCEFG
member	B	tests/Analysis/Evidence/Coupling/Unit/InstabilityRuleTest.php	5	ABCFG
member	B	tests/Analysis/Finding/Unit/RuleExecutorTest.php	6	ABCDFG
member	B	tests/Analysis/Finding/Unit/ViolationTest.php	4	ABCI
member	B	tests/Analysis/Policy/Baseline/Unit/BaselineCeilingStagePromotionTest.php	3	ABI
member	B	tests/Functional/Reporting/JsonShapePreservationTest.php	5	ABCGI
member	B	tests/Unit/Reporting/Formatter/ArchitectureViolationSmokeTest.php	4	ABGI
member	B	tests/Unit/Reporting/Formatter/CheckstyleFormatterTest.php	2	AB
member	B	tests/Unit/Reporting/Formatter/GitLabCodeQualityFormatterTest.php	4	ABCI
member	B	tests/Unit/Reporting/Formatter/GithubActionsFormatterTest.php	2	AB
member	B	tests/Unit/Reporting/Formatter/Html/HtmlTreeBuilderTest.php	3	ABG
member	B	tests/Unit/Reporting/Formatter/Html/HtmlViolationPartitionerTest.php	2	AB
member	B	tests/Unit/Reporting/Formatter/Json/JsonViolationSectionTest.php	2	AB
member	B	tests/Unit/Reporting/Formatter/JsonFormatterTest.php	4	ABCG
member	B	tests/Unit/Reporting/Formatter/Sarif/SarifFormatterPosixSeparatorTest.php	4	ABCI
member	B	tests/Unit/Reporting/Formatter/Sarif/SarifRuleCollectorTest.php	4	ABCG
member	B	tests/Unit/Reporting/Formatter/Sarif/SarifSchemaValidationTest.php	3	ABI
member	B	tests/Unit/Reporting/Formatter/SarifFormatterTest.php	4	ABCI
member	B	tests/Unit/Reporting/Formatter/Summary/TopIssuesRendererTest.php	3	ABE
member	B	tests/Unit/Reporting/Formatter/Summary/ViolationSummaryRendererTest.php	2	AB
member	B	tests/Unit/Reporting/Formatter/SummaryFormatterTest.php	4	ABCG
member	B	tests/Unit/Reporting/Formatter/Support/DetailedViolationRendererTest.php	3	ABC
member	B	tests/Unit/Reporting/Formatter/Support/ViolationSorterTest.php	2	AB
member	B	tests/Unit/Reporting/Formatter/TextFormatterTest.php	3	ABC
member	B	tests/Unit/Reporting/Formatter/TextVerboseFormatterTest.php	3	ABC
member	B	tests/Unit/Reporting/ReportBuilderTest.php	3	ABG
member	B	tests/Unit/Reporting/ReportTest.php	2	AB
member	C	CHANGELOG.md	7	ACDEGIJ
member	C	docs/adr/0024-channel-identity-and-selector-semantics.md	5	ACDFJ
member	C	docs/adr/0025-channel-selectors-in-configuration-keys.md	4	ACDJ
member	C	docs/adr/0029-channel-presentation-join.md	6	ACDFGJ
member	C	docs/internal/SCANNER_VALIDATION_ROUND_2_PLAN.md	8	ACDEFGHI
member	C	docs/internal/generated/modular-architecture/production-cross-owner-imports.tsv	8	ACDFGHIJ
member	C	docs/internal/generated/modular-architecture/production-ownership.tsv	8	ACDFGHIJ
member	C	docs/internal/generated/modular-architecture/production-public-imports.tsv	8	ACDFGHIJ
member	C	docs/internal/generated/modular-architecture/test-ownership.tsv	7	ACDGHIJ
member	C	docs/internal/generated/modular-architecture/test-phpunit-discovery.txt	8	ACDEGHIJ
member	C	docs/internal/modular-architecture-manifest.json	8	ACDFGHIJ
member	C	docs/internal/plans/baseline-compaction/enumeration-identity-r4.md	1	C
member	C	docs/internal/plans/baseline-compaction/measurements/ceiling-comparison-v12-v13.txt	1	C
member	C	docs/internal/plans/channel-identity-substrate.md	6	ACDFGH
member	C	docs/internal/plans/client-requests/architecture-unassigned-class.md	3	ACG
member	C	docs/internal/plans/client-requests/threshold-override-exact-matching.md	2	AC
member	C	docs/internal/plans/modular-architecture/p2-dependency-model.md	4	ACDI
member	C	docs/internal/plans/modular-architecture/p3-run-measurement-configuration.md	5	ACDGI
member	C	docs/internal/plans/modular-architecture/p5-computed-metrics.md	4	ACDG
member	C	docs/internal/plans/modular-architecture/p6-finding-policy.md	6	ACDFHI
member	C	docs/internal/plans/modular-architecture/p6/p6-production-ledger.md	6	ACDFHI
