# FORM-DECIDING CONFIGURATION SITES
# One row per physical source line that decides the shape of a user-supplied configuration value. Consecutive mechanisms on one line remain one row in execution order.
# The inventory follows input doors to consumers and includes option classes, configuration roots, inline directives, CLI adapters, composer input, and architecture sub-schemas.
# Scope contains 455 sites in 84 files: 447 USER_INPUT and 8 MEASURED_VALUE. Of the 440 sites outside RuleOptionsFactory, 205 are within the rule-option declaration boundary and 235 are explicit exclusions.
# Blind spots: PHP numeric widening, values inside computed-metric formulas, baseline documents, multi-line casts, Symfony Console parsing, and unnamed-key sites that require the companion resolution table.
# Reachability is explicit: typed withOverride inputs and empty-config branches may be unreachable through the factory even though direct calls can reach them.
# Columns: file, line, class, method, key, kind, input_kind, on_mismatch, reachable, in_factory, exception_candidate, reason, snippet.
#
file	line	class	method	key	kind	on_mismatch	value	door	in_factory	exception_candidate	snippet
src/Analysis/Policy/Inline/Contract/ThresholdOverrideExtractor.php	129	ThresholdOverrideExtractor	extractWithDiagnostics	любой	подстановка дефолта	молча дефолт	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	$validator = $this->validators[$rulePattern] ?? null;
src/Analysis/Policy/Inline/Contract/ThresholdOverrideExtractor.php	200	ThresholdOverrideExtractor	parseValues	любой	подстановка дефолта	молча дефолт	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	return self::parseShorthand($values) ?? self::parseExplicitValues($values);
src/Analysis/Policy/Inline/Contract/ThresholdOverrideExtractor.php	210			@qmx-threshold <values>	подстановка дефолта	отказ (диагностика)	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	if ($valueString === '') {   // пустая часть значений
src/Analysis/Policy/Inline/Contract/ThresholdOverrideExtractor.php	234			@qmx-threshold <N>	фильтр	отказ (диагностика)	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	if (preg_match('/^(\d+(?:\.\d+)?)$/', $values, $match) === 1) {   // ^(\d+(\.\d+)?)$ — отрицательные и экспонента не принимаются
src/Analysis/Policy/Inline/Contract/ThresholdOverrideExtractor.php	272	ThresholdOverrideExtractor	parseExplicitValues	warning	подстановка дефолта	молча дефолт	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	$thresholds['warning'] ?? null,
src/Analysis/Policy/Inline/Contract/ThresholdOverrideExtractor.php	273	ThresholdOverrideExtractor	parseExplicitValues	error	подстановка дефолта	молча дефолт	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	$thresholds['error'] ?? null,
src/Analysis/Policy/Inline/Contract/ThresholdOverrideExtractor.php	283			@qmx-threshold warning=/error=	фильтр	отказ (диагностика)	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	if (preg_match('/^(warning|error)=(\d+(?:\.\d+)?)$/', $token, $match) !== 1) {   // тот же числовой формат
src/Analysis/Policy/Inline/Contract/ThresholdOverrideExtractor.php	296	ThresholdOverrideExtractor	parseNumber	любой	cast	молча приведение	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	return (float) $value;
src/Analysis/Policy/Inline/Contract/ThresholdOverrideExtractor.php	299	ThresholdOverrideExtractor	parseNumber	любой	cast	молча приведение	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	return (int) $value;
src/Analysis/Policy/Inline/Contract/ThresholdOverrideExtractor.php	319	ThresholdOverrideExtractor	stripBacktickRegions	любой	подстановка дефолта	молча дефолт	USER_INPUT	inline	no	иная грамматика (docblock), свой словарь диагностик; фабрика опций её не видит	) ?? $text;
src/Analysis/Policy/Inline/Directive/InlineDirectiveOptions.php	42	InlineDirectiveOptions	fromArray	enabled,ENABLED	cast+подстановка дефолта	молча приведение	USER_INPUT	yaml|preset|cli	no	-	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Policy/Inline/Directive/InlineDirectiveOptions.php	44	InlineDirectiveOptions	fromArray	unused_directive_severity,unusedDirectiveSeverity	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	-	$config['unused_directive_severity'] ?? $config['unusedDirectiveSeverity'] ?? null,
src/Analysis/Policy/Inline/Directive/InlineDirectiveOptions.php	68			unused_directive_severity	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	-	if ($raw === null) {   // null -> Severity::Info
src/Analysis/Policy/Inline/Directive/InlineDirectiveOptions.php	76	InlineDirectiveOptions	resolveSeverity	любой	проверка is_*	отказ	USER_INPUT	yaml|preset|cli	no	-	if (!\is_string($raw)) {
src/Analysis/Policy/Inline/Directive/InlineDirectiveOptions.php	84			unused_directive_severity	сужение домена (enum)	отказ	USER_INPUT	yaml|preset|cli	no	-	$severity = Severity::tryFrom(strtolower($raw));   // Severity::tryFrom(strtolower)
src/Analysis/Run/Configuration/RunConfigurationResolver.php	58	RunConfigurationResolver	lastStringList	любой	проверка is_*+страж списка	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	if (\is_array($candidate) && array_is_list($candidate)) {
src/Analysis/Run/Configuration/RunConfigurationResolver.php	59	RunConfigurationResolver	lastStringList	любой	проверка is_*+фильтр	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	$value = array_values(array_filter($candidate, is_string(...)));
src/Analysis/Run/Configuration/RunConfigurationResolver.php	76	RunConfigurationResolver	accumulatedStrings	любой	проверка is_*+страж списка	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	if (\is_array($candidate) && array_is_list($candidate)) {
src/Analysis/Run/Configuration/RunConfigurationResolver.php	77	RunConfigurationResolver	accumulatedStrings	любой	проверка is_*+фильтр	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	array_push($values, ...array_filter($candidate, is_string(...)));
src/Analysis/Run/Configuration/RunConfigurationResolver.php	89	RunConfigurationResolver	generatedFilePolicy	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	if (\is_bool($candidate)) {
src/Analysis/Run/ExcludeBinding/UnmatchedExcludeOptions.php	46	UnmatchedExcludeOptions	fromArray	enabled,ENABLED	cast+подстановка дефолта	молча приведение	USER_INPUT	yaml|preset|cli	no	-	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Infrastructure/Cache/CacheConfigurationResolver.php	21	CacheConfigurationResolver	resolve	CACHE_DIR (унаследован из этого же метода)	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	if (\is_string($candidate) && $candidate !== '') {
src/Infrastructure/Cache/CacheConfigurationResolver.php	28	CacheConfigurationResolver	resolve	CACHE_ENABLED (унаследован из этого же метода)	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	if (\is_bool($candidate)) {
src/Infrastructure/Console/ChannelExclusionKeyValidator.php	96	ChannelExclusionKeyValidator	assertAddressesAProducedChannel	любой	подстановка дефолта	отказ	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	?? throw $this->refusal(ChannelExclusionKeyHints::notASelector($ruleName, $key));
src/Infrastructure/Console/ChannelExclusionKeyValidator.php	130	ChannelExclusionKeyValidator	assertPairAddressesAProducedChannel	любой	подстановка дефолта	отказ	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	?? throw $this->refusal(ChannelExclusionKeyHints::notASelector($ruleName, $key));
src/Infrastructure/Console/CliOptionsParser.php	33	CliOptionsParser	parseRuleOptions	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	$ruleOptions = \is_array($genericOptions)
src/Infrastructure/Console/CliOptionsParser.php	81	CliOptionsParser	normalizeValue	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	if (!\is_string($value)) {
src/Infrastructure/Console/CliOptionsParser.php	94	CliOptionsParser	normalizeValue	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	if (is_numeric($value)) {
src/Infrastructure/Console/CliOptionsParser.php	95	CliOptionsParser	normalizeValue	любой	cast	молча приведение	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	return str_contains($value, '.') || stripos($value, 'e') !== false ? (float) $value : (int) $value;
src/Infrastructure/Console/Command/DirectivesCommand.php	186			--sweep	сужение домена (enum)	отказ	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	$sweep = DirectiveSweepScope::tryFrom($requestedSweep);   // DirectiveSweepScope::tryFrom
src/Infrastructure/Console/Command/GraphExportCommand.php	149	GraphExportCommand	doExecute	любой	cast	молча приведение	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	$cwd = AbsolutePath::fromString((string) getcwd());
src/Infrastructure/Console/Command/GraphExportCommand.php	230			--format (graph:export)	сужение домена (enum)	отказ	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	$format = GraphExportFormat::tryFrom($rawFormat);   // GraphExportFormat::tryFrom
src/Infrastructure/Console/Command/GraphExportCommand.php	248			--direction	сужение домена (enum)	отказ	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	$direction = GraphDirection::tryFrom($rawDirection);   // GraphDirection::tryFrom
src/Infrastructure/Console/ConfigurationInputAdapter.php	41	ConfigurationInputAdapter	adapt	любой	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	\is_string($config) && $config !== '' ? $config : null,
src/Infrastructure/Console/ConfigurationInputAdapter.php	42	ConfigurationInputAdapter	adapt	любой	проверка is_*+фильтр	молча дефолт/отбрасывание	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	\is_array($presets) ? array_values(array_filter($presets, is_string(...))) : [],
src/Infrastructure/Console/ConfigurationInputAdapter.php	64	ConfigurationInputAdapter	overrides	PARALLEL_WORKERS	cast	молча приведение	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	$values[ConfigSchema::PARALLEL_WORKERS] = (int) $workers;
src/Infrastructure/Console/ConfigurationInputAdapter.php	93			любой отображаемый CLI-ключ	сужение домена	молча дефолт	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	if ($value !== null && $value !== [] && $value !== '') {   // '' / [] / null отбрасываются до слоя
src/Infrastructure/Console/ExitPolicy.php	23			fail_on	сужение домена	отказ	USER_INPUT	yaml|preset|cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	if ($failOn instanceof Severity && !$failOn->gatesRun()) {   // Severity::Info отвергается
src/Infrastructure/Console/ExitPolicy.php	41			fail_on	сужение домена	проходит как есть	USER_INPUT	yaml|preset|cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	if ($value === false || $value === 'none') {   // false и 'none' тождественны
src/Infrastructure/Console/ExitPolicy.php	44			fail_on	подстановка дефолта	молча дефолт	USER_INPUT	yaml|preset|cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	if ($value === null) {   // null -> дефолт
src/Infrastructure/Console/ExitPolicy.php	50	ExitPolicy	fromValue	любой	проверка is_*	отказ	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	if (\is_string($value) && Severity::tryFrom($value)?->gatesRun() === true) {
src/Infrastructure/Console/ExitPolicy.php	51			fail_on	сужение домена (enum)	отказ	USER_INPUT	yaml|preset|cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	return new self(Severity::from($value));   // Severity::from после tryFrom+gatesRun
src/Infrastructure/Console/ExitPolicy.php	54	ExitPolicy	fromValue	любой	cast+проверка is_*	отказ	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	throw self::refusal(\is_scalar($value) ? (string) $value : get_debug_type($value));
src/Infrastructure/Console/FindingFilterOrchestrator.php	64	FindingFilterOrchestrator	projectionOptions	includeParentNamespaces	cast	молча приведение	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	includeParentNamespaces: !(bool) $input->getOption('report-strict'),
src/Infrastructure/Console/FindingFilterOrchestrator.php	71	FindingFilterOrchestrator	projectionOptions	baselinePath	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	baselinePath: \is_string($baselinePath) && $baselinePath !== '' ? $baselinePath : null,
src/Infrastructure/Console/FindingFilterOrchestrator.php	74	FindingFilterOrchestrator	projectionOptions	annotationSuppressionDisabled	cast	молча приведение	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	annotationSuppressionDisabled: (bool) $input->getOption('no-suppression-annotations'),
src/Infrastructure/Console/FindingFilterOrchestrator.php	445	FindingFilterOrchestrator	listByFile	любой	подстановка дефолта	молча дефолт	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	$finding->location->line ?? '?',
src/Infrastructure/Console/RuleInputValidator.php	250	RuleInputValidator	validateWorkers	любой	cast	отказ	USER_INPUT	cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	if (filter_var($workers, \FILTER_VALIDATE_INT, ['options' => ['min_range' => 0]]) === false) {
src/Infrastructure/Console/RuntimeConfigurator.php	120	RuntimeConfigurator	resolveRuntimeLimits	MEMORY_LIMIT (унаследован из этого же метода)	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	if (\is_string($candidate)) {
src/Infrastructure/Console/RuntimeConfigurator.php	149	RuntimeConfigurator	resolveFormat	FORMAT (унаследован из этого же метода)	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	if (\is_string($contribution)) {
src/Infrastructure/Console/RuntimeLimits.php	14			memory_limit	фильтр	отказ	USER_INPUT	yaml|preset|cli	no	адаптерная граница Symfony: значение приходит из InputInterface до слоёв	if ($memoryLimit !== null && preg_match('/^(?:-1|[0-9]+[KMG]?)$/i', $memoryLimit) !== 1) {   // preg_match формы байт/K/M/G
src/Infrastructure/Parallel/Configuration/ParallelConfigurationResolver.php	19			parallel.workers	страж присутствия	проходит как есть	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	$workers = $candidate;   // последний вклад побеждает, без проверки
src/Infrastructure/Parallel/Configuration/ParallelConfigurationResolver.php	21	ParallelConfigurationResolver	resolve	PARALLEL_WORKERS (унаследован из этого же метода)	проверка is_*	отказ	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	if ($workers !== null && (!\is_int($workers) || $workers < 0)) {
src/Reporting/Configuration/OutputFormatResolver.php	18	OutputFormatResolver	resolve	FORMAT (унаследован из этого же метода)	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	if (\is_string($contribution)) {
src/Reporting/FindingProjection/Configuration/ConfiguredFindingExclusionsResolver.php	18	ConfiguredFindingExclusionsResolver	resolve	SUPPRESS_PATHS (унаследован из этого же метода)	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	if (\is_array($value)) {
src/Reporting/FindingProjection/Configuration/ConfiguredFindingExclusionsResolver.php	19	ConfiguredFindingExclusionsResolver	resolve	SUPPRESS_PATHS (унаследован из этого же метода)	проверка is_*+фильтр	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	array_push($paths, ...array_filter($value, is_string(...)));
src/Reporting/FindingProjection/Configuration/ConfiguredFindingExclusionsResolver.php	24	ConfiguredFindingExclusionsResolver	resolve	SUPPRESS_NAMESPACES (унаследован из этого же метода)	проверка is_*	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	if (\is_array($value)) {
src/Reporting/FindingProjection/Configuration/ConfiguredFindingExclusionsResolver.php	25	ConfiguredFindingExclusionsResolver	resolve	SUPPRESS_NAMESPACES (унаследован из этого же метода)	проверка is_*+фильтр	молча дефолт/отбрасывание	USER_INPUT	yaml|preset|cli	no	корень вне rules: у фабрики опций правил нет над ним власти	array_push($namespaces, ...array_filter($value, is_string(...)));
